Address Text,Matched,Match Score,Match Text,Match Type,Match Id,MatchXCoordinate,MatchYCoordinate,MatchLatitude,MatchLongitude,Match Codes,Address,Street #,Street Name,Street suffix,Unit #,ZIP,unit_id,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 Bowdoin Street #204 02129,True,5,"10 Bowdoin St #204, Boston, MA 02119",Address,17534,774410.099403351,2956708.82765344,42.360528041,-71.062498999,"STREET_EXACT,ADDRESS_EXACT,XY_PARCEL",10 Bowdoin Street #204 02129,10,Bowdoin,Street,204,2129,#204 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 Bowdoin Street #205 02127,True,5,"10 Bowdoin St #205, Boston, MA 02119",Address,17535,774410.099403351,2956708.82765344,42.360528041,-71.062498999,"STREET_EXACT,ADDRESS_EXACT,XY_PARCEL",10 Bowdoin Street #205 02127,10,Bowdoin,Street,205,2127,#205 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 Bowdoin Street #206 02127,True,5,"10 Bowdoin St #206, Boston, MA 02114",Address,348221,774410.099403351,2956708.82765344,42.360528041,-71.062498999,"STREET_EXACT,ADDRESS_EXACT,XY_PARCEL",10 Bowdoin Street #206 02127,10,Bowdoin,Street,206,2127,#206 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 Bowdoin Street #208 02127,True,5,"10 Bowdoin St #208, Boston, MA 02119",Address,17462,774410.099403351,2956708.82765344,42.360528041,-71.062498999,"STREET_EXACT,ADDRESS_EXACT,XY_PARCEL",10 Bowdoin Street #208 02127,10,Bowdoin,Street,208,2127,#208 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 Bowdoin Street #209 02114,True,5,"10 Bowdoin St, Boston, MA 02114",Address,17520,774443.411104646,2956725.64610567,42.360573722,-71.062375429,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",10 Bowdoin Street #209 02114,10,Bowdoin,Street,209,2114,#209 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 Bowdoin Street #214 02114,True,5,"10 Bowdoin St, Boston, MA 02114",Address,17520,774443.411104646,2956725.64610567,42.360573722,-71.062375429,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",10 Bowdoin Street #214 02114,10,Bowdoin,Street,214,2114,#214 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 Bowdoin Street #302 02135,True,5,"10 Bowdoin St #302, Boston, MA 02119",Address,17470,774410.099403351,2956708.82765344,42.360528041,-71.062498999,"STREET_EXACT,ADDRESS_EXACT,XY_PARCEL",10 Bowdoin Street #302 02135,10,Bowdoin,Street,302,2135,#302 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 Bowdoin Street #308 02135,True,5,"10 Bowdoin St #308, Boston, MA 02119",Address,17476,774410.099403351,2956708.82765344,42.360528041,-71.062498999,"STREET_EXACT,ADDRESS_EXACT,XY_PARCEL",10 Bowdoin Street #308 02135,10,Bowdoin,Street,308,2135,#308 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 Bowdoin Street #309 02114,True,5,"10 Bowdoin St, Boston, MA 02114",Address,17520,774443.411104646,2956725.64610567,42.360573722,-71.062375429,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",10 Bowdoin Street #309 02114,10,Bowdoin,Street,309,2114,#309 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 Bowdoin Street #313 02114,True,5,"10 Bowdoin St, Boston, MA 02114",Address,17520,774443.411104646,2956725.64610567,42.360573722,-71.062375429,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",10 Bowdoin Street #313 02114,10,Bowdoin,Street,313,2114,#313 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 Bowdoin Street #315 02108,True,5,"10 Bowdoin St #315, Boston, MA 02119",Address,17483,774410.099403351,2956708.82765344,42.360528041,-71.062498999,"STREET_EXACT,ADDRESS_EXACT,XY_PARCEL",10 Bowdoin Street #315 02108,10,Bowdoin,Street,315,2108,#315 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 Bowdoin Street #316 02135,True,5,"10 Bowdoin St #316, Boston, MA 02119",Address,17484,774410.099403351,2956708.82765344,42.360528041,-71.062498999,"STREET_EXACT,ADDRESS_EXACT,XY_PARCEL",10 Bowdoin Street #316 02135,10,Bowdoin,Street,316,2135,#316 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 Bowdoin Street #404 02114,True,5,"10 Bowdoin St, Boston, MA 02114",Address,17520,774443.411104646,2956725.64610567,42.360573722,-71.062375429,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",10 Bowdoin Street #404 02114,10,Bowdoin,Street,404,2114,#404 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 Bowdoin Street #410 02114,True,5,"10 Bowdoin St, Boston, MA 02114",Address,17520,774443.411104646,2956725.64610567,42.360573722,-71.062375429,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",10 Bowdoin Street #410 02114,10,Bowdoin,Street,410,2114,#410 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 Bowdoin Street #414 02135,True,5,"10 Bowdoin St #414, Boston, MA 02119",Address,17499,774410.099403351,2956708.82765344,42.360528041,-71.062498999,"STREET_EXACT,ADDRESS_EXACT,XY_PARCEL",10 Bowdoin Street #414 02135,10,Bowdoin,Street,414,2135,#414 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10 Bowdoin Street #502 02135,True,5,"10 Bowdoin St #502, Boston, MA 02119",Address,17505,774410.099403351,2956708.82765344,42.360528041,-71.062498999,"STREET_EXACT,ADDRESS_EXACT,XY_PARCEL",10 Bowdoin Street #502 02135,10,Bowdoin,Street,502,2135,#502 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 Bremen Street #203 02128,True,5,"70 Bremen St, East Boston, MA 02128",Address,350924,781107.995252749,2960332.399308,42.370374216,-71.037644566,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",70 Bremen Street #203 02128,70,Bremen,Street,203,2128,#203 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 Bremen Street #208 02128,True,5,"70 Bremen St, East Boston, MA 02128",Address,350924,781107.995252749,2960332.399308,42.370374216,-71.037644566,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",70 Bremen Street #208 02128,70,Bremen,Street,208,2128,#208 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 Bremen Street #301 02128,True,5,"70 Bremen St, East Boston, MA 02128",Address,350924,781107.995252749,2960332.399308,42.370374216,-71.037644566,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",70 Bremen Street #301 02128,70,Bremen,Street,301,2128,#301 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 Bremen Street #403 02128,True,5,"70 Bremen St, East Boston, MA 02128",Address,350924,781107.995252749,2960332.399308,42.370374216,-71.037644566,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",70 Bremen Street #403 02128,70,Bremen,Street,403,2128,#403 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
70 Bremen Street #504 02128,True,5,"70 Bremen St, East Boston, MA 02128",Address,350924,781107.995252749,2960332.399308,42.370374216,-71.037644566,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",70 Bremen Street #504 02128,70,Bremen,Street,504,2128,#504 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80 Broad Street #206 02110,True,10,"80 Broad St #206, Boston, MA 02110",Address,20494,776977.386111334,2955687.88823658,42.35769004,-71.053019999,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",80 Broad Street #206 02110,80,Broad,Street,206,2110,#206 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80 Broad Street #506 02110,True,10,"80 Broad St #506, Boston, MA 02110",Address,20521,776977.386111334,2955687.88823658,42.35769004,-71.053019999,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",80 Broad Street #506 02110,80,Broad,Street,506,2110,#506 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
80 Broad Street #709 02110,True,10,"80 Broad St #709, Boston, MA 02110",Address,20542,776977.386111334,2955687.88823658,42.35769004,-71.053019999,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",80 Broad Street #709 02110,80,Broad,Street,709,2110,#709 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110 Broad Street #Loft 1 02110,False,0,,Did Not Match,-1,-1,-1,0,0,STREET_NONE,110 Broad Street #Loft 1 02110,110,Broad,Street,Loft 1,2110,#Loft 1 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110 Broad Street #Loft 2 02110,False,0,,Did Not Match,-1,-1,-1,0,0,STREET_NONE,110 Broad Street #Loft 2 02110,110,Broad,Street,Loft 2,2110,#Loft 2 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110 Broad Street #Loft 3 02110,False,0,,Did Not Match,-1,-1,-1,0,0,STREET_NONE,110 Broad Street #Loft 3 02110,110,Broad,Street,Loft 3,2110,#Loft 3 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110 Broad Street #Loft 4 02110,False,0,,Did Not Match,-1,-1,-1,0,0,STREET_NONE,110 Broad Street #Loft 4 02110,110,Broad,Street,Loft 4,2110,#Loft 4 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
110 Broad Street #Loft 5 02110,False,0,,Did Not Match,-1,-1,-1,0,0,STREET_NONE,110 Broad Street #Loft 5 02110,110,Broad,Street,Loft 5,2110,#Loft 5 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
188 Brookline Avenue #19F 02215,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE,XY_NONE",188 Brookline Avenue #19F 02215,188,Brookline,Avenue,19F,2215,#19F ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374-398 Bunker Hill Street #103 02129,True,10,"380 Bunker Hill St #103, Charlestown, MA 02129",Address,420879,772534.164510488,2964537.93718376,42.382037402,-71.069293572,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",374-398 Bunker Hill Street #103 02129,374-398,Bunker Hill,Street,103,2129,#103 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374-398 Bunker Hill Street #105 02129,True,10,"380 Bunker Hill St #105, Charlestown, MA 02129",Address,420881,772534.164510488,2964537.93718376,42.382037402,-71.069293572,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",374-398 Bunker Hill Street #105 02129,374-398,Bunker Hill,Street,105,2129,#105 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374-398 Bunker Hill Street #109 02129,True,10,"380 Bunker Hill St #109, Charlestown, MA 02129",Address,420885,772534.164510488,2964537.93718376,42.382037402,-71.069293572,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",374-398 Bunker Hill Street #109 02129,374-398,Bunker Hill,Street,109,2129,#109 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374-398 Bunker Hill Street #114 02129,True,10,"380 Bunker Hill St #114, Charlestown, MA 02129",Address,420890,772534.164510488,2964537.93718376,42.382037402,-71.069293572,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",374-398 Bunker Hill Street #114 02129,374-398,Bunker Hill,Street,114,2129,#114 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374-398 Bunker Hill Street #204 02129,True,10,"380 Bunker Hill St #204, Charlestown, MA 02129",Address,420897,772534.164510488,2964537.93718376,42.382037402,-71.069293572,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",374-398 Bunker Hill Street #204 02129,374-398,Bunker Hill,Street,204,2129,#204 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
374-398 Bunker Hill Street #216 02129,True,10,"380 Bunker Hill St #216, Charlestown, MA 02129",Address,420909,772534.164510488,2964537.93718376,42.382037402,-71.069293572,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",374-398 Bunker Hill Street #216 02129,374-398,Bunker Hill,Street,216,2129,#216 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
73 Burroughs Street #G 02130,True,10,"73 Burroughs St #G, Jamaica Plain, MA 02130",Address,24074,759493.643151045,2939849.53289384,42.314462173,-71.117968522,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",73 Burroughs Street #G 02130,73,Burroughs,Street,G,2130,#G ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18 Business Terrace #18 02136,True,10,"18 Business Ter #18, Hyde Park, MA 02136",Address,24277,757100.989619116,2917369.41768026,42.252804193,-71.127178071,"STREET_EXACT,ADDRESS_EXACT,XY_PARCEL",18 Business Terrace #18 02136,18,Business,Terrace,18,2136,#18 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
29 Business Terrace #29 02136,True,10,"29 Business Ter #29, Hyde Park, MA 02136",Address,24291,757100.989619116,2917369.41768026,42.252804193,-71.127178071,"STREET_EXACT,ADDRESS_EXACT,XY_PARCEL",29 Business Terrace #29 02136,29,Business,Terrace,29,2136,#29 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16A Business Terrace #16A 02136,True,5,"16A Business Ter, Hyde Park, MA 02136",Address,413086,757157.260749397,2917351.23805538,42.252753632,-71.126970518,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",16A Business Terrace #16A 02136,16A,Business,Terrace,16A,2136,#16A ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
60A Business Terrace #60A 02136,False,0,,Did Not Match,-1,-1,-1,0,0,"STREET_EXACT,ADDRESS_NONE",60A Business Terrace #60A 02136,60A,Business,Terrace,60A,2136,#60A ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 Cambridge Street #104 02134,True,10,"533 Cambridge St #104, Allston, MA 02134",Address,345548,753670.01485762,2953919.38666694,42.35314004,-71.13928,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",533 Cambridge Street #104 02134,533,Cambridge,Street,104,2134,#104 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 Cambridge Street #109 02134,True,10,"533 Cambridge St #109, Allston, MA 02134",Address,345553,753670.01485762,2953919.38666694,42.35314004,-71.13928,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",533 Cambridge Street #109 02134,533,Cambridge,Street,109,2134,#109 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 Cambridge Street #202 02134,True,10,"533 Cambridge St #202, Allston, MA 02134",Address,345558,753670.01485762,2953919.38666694,42.35314004,-71.13928,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",533 Cambridge Street #202 02134,533,Cambridge,Street,202,2134,#202 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 Cambridge Street #210 02134,True,10,"533 Cambridge St #210, Allston, MA 02134",Address,345566,753670.01485762,2953919.38666694,42.35314004,-71.13928,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",533 Cambridge Street #210 02134,533,Cambridge,Street,210,2134,#210 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 Cambridge Street #305 02134,True,10,"533 Cambridge St #305, Allston, MA 02134",Address,345573,753670.01485762,2953919.38666694,42.35314004,-71.13928,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",533 Cambridge Street #305 02134,533,Cambridge,Street,305,2134,#305 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533 Cambridge Street #308 02134,True,10,"533 Cambridge St #308, Allston, MA 02134",Address,345576,753670.01485762,2953919.38666694,42.35314004,-71.13928,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",533 Cambridge Street #308 02134,533,Cambridge,Street,308,2134,#308 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
327 Centre Street #206 02130,True,10,"327 Centre St #206, Jamaica Plain, MA 02130",Address,396313,763068.050312354,2942944.43322699,42.32291004,-71.1047,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",327 Centre Street #206 02130,327,Centre,Street,206,2130,#206 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
319-329A Centre Street #303 02130,True,10,"327 Centre St #303, Jamaica Plain, MA 02130",Address,396319,763068.050312354,2942944.43322699,42.32291004,-71.1047,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_WITHIN_RANGE,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",319-329A Centre Street #303 02130,319-329A,Centre,Street,303,2130,#303 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35 Channel Center Street #203 02210,True,10,"35 Channel Center St #203, Boston, MA 02210",Address,28936,777663.688639969,2951576.00074476,42.346397041,-71.050561,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",35 Channel Center Street #203 02210,35,Channel Center,Street,203,2210,#203 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35 Channel Center Street #207 02210,True,10,"35 Channel Center St #207, Boston, MA 02210",Address,28940,777663.688639969,2951576.00074476,42.346397041,-71.050561,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",35 Channel Center Street #207 02210,35,Channel Center,Street,207,2210,#207 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35 Channel Center Street #208 02210,True,10,"35 Channel Center St #208, Boston, MA 02210",Address,28941,777663.688639969,2951576.00074476,42.346397041,-71.050561,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",35 Channel Center Street #208 02210,35,Channel Center,Street,208,2210,#208 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35 Channel Center Street #304 02210,True,10,"35 Channel Center St #304, Boston, MA 02210",Address,28948,777663.688639969,2951576.00074476,42.346397041,-71.050561,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",35 Channel Center Street #304 02210,35,Channel Center,Street,304,2210,#304 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35 Channel Center Street #309 02210,True,10,"35 Channel Center St #309, Boston, MA 02210",Address,28953,777663.688639969,2951576.00074476,42.346397041,-71.050561,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",35 Channel Center Street #309 02210,35,Channel Center,Street,309,2210,#309 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
35 Channel Center Street #408 02210,True,10,"35 Channel Center St #408, Boston, MA 02210",Address,28963,777663.688639969,2951576.00074476,42.346397041,-71.050561,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",35 Channel Center Street #408 02210,35,Channel Center,Street,408,2210,#408 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5 Charles Street #NA 02129,True,5,"5 Charles St, Charlestown, MA 02129",Address,29232,771954.263450652,2964747.71176502,42.38262104,-71.071436,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT,DUPLICATE_ADDRESS_TEXT",5 Charles Street #NA 02129,5,Charles,Street,NA,2129,#NA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9 Charles Street #NA 02129,True,5,"9 Charles St, Charlestown, MA 02129",Address,29235,771995.853658691,2964751.20078902,42.382630041,-71.071282,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT,DUPLICATE_ADDRESS_TEXT",9 Charles Street #NA 02129,9,Charles,Street,NA,2129,#NA ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
17 Charles Street #A6 02129,True,5,"17 Charles St, Charlestown, MA 02129",Address,29225,772069.85004276,2964757.76811703,42.382647041,-71.071008,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT,DUPLICATE_ADDRESS_TEXT",17 Charles Street #A6 02129,17,Charles,Street,A6,2129,#A6 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42 Chauncy Street #2C 02110,True,5,"42 Chauncy St #2C, Boston, MA 02111",Address,30110,775151.494109631,2954241.44909924,42.35374704,-71.059803,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",42 Chauncy Street #2C 02110,42,Chauncy,Street,2C,2110,#2C ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42 Chauncy Street #2D 02111,True,10,"42 Chauncy St #2D, Boston, MA 02111",Address,30111,775151.494109631,2954241.44909924,42.35374704,-71.059803,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",42 Chauncy Street #2D 02111,42,Chauncy,Street,2D,2111,#2D ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42 Chauncy Street #3D 02111,True,10,"42 Chauncy St #3D, Boston, MA 02111",Address,30113,775151.494109631,2954241.44909924,42.35374704,-71.059803,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",42 Chauncy Street #3D 02111,42,Chauncy,Street,3D,2111,#3D ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
42 Chauncy Street #4D 02111,True,5,"42 Chauncy St #1, Boston, MA 02111",Address,359183,775152.299489964,2954242.54655538,42.35375004,-71.0598,"STREET_EXACT,ADDRESS_EXACT,XY_IMPROVEMENT",42 Chauncy Street #4D 02111,42,Chauncy,Street,4D,2111,#4D ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 Chelsea Street #C1-103 02129,True,10,"65 Chelsea St #C1-103, Charlestown, MA 02129",Address,30214,775363.763870837,2961255.02321889,42.372989383,-71.058883511,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",65 Chelsea Street #C1-103 02129,65,Chelsea,Street,C1-103,2129,#C1-103 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 Chelsea Street #C1-203 02129,True,10,"65 Chelsea St #C1-203, Charlestown, MA 02129",Address,30223,775363.763870837,2961255.02321889,42.372989383,-71.058883511,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",65 Chelsea Street #C1-203 02129,65,Chelsea,Street,C1-203,2129,#C1-203 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 Chelsea Street #C1-204 02129,True,10,"65 Chelsea St #C1-204, Charlestown, MA 02129",Address,30224,775363.763870837,2961255.02321889,42.372989383,-71.058883511,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",65 Chelsea Street #C1-204 02129,65,Chelsea,Street,C1-204,2129,#C1-204 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 Chelsea Street #C1-205 02129,True,10,"65 Chelsea St #C1-205, Charlestown, MA 02129",Address,30225,775363.763870837,2961255.02321889,42.372989383,-71.058883511,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",65 Chelsea Street #C1-205 02129,65,Chelsea,Street,C1-205,2129,#C1-205 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
65 Chelsea Street #C1-304 02129,True,10,"65 Chelsea St #C1-304, Charlestown, MA 02129",Address,30233,775363.763870837,2961255.02321889,42.372989383,-71.058883511,"STREET_EXACT,ADDRESS_STRICT,ADDRESS_ZIPCODE_MATCH,ADDRESS_UNIT_NUMBER_MATCH,ADDRESS_NEIGHBORHOOD_MATCH,ADDRESS_SAME_SIDE,XY_IMPROVEMENT",65 Chelsea Street #C1-304 02129,65,Chelsea,Street,C1-304,2129,#C1-304 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
